# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 4 + 0 + 0 = 4.
4
# Next line contains the soma ids reported:
4 40 20839 20940 
# Next line contains the number of cycles:
20000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 4_V 4_F 40_V 40_F 20839_V 20839_F 20940_V 20940_F 
16448 -72.816277 0 -70.000008 0 -70.001518 0 -70.001602 0 
16449 -72.660881 0 -70.000000 0 -70.001503 0 -70.001587 0 
16450 -72.512642 0 -70.000000 0 -70.001480 0 -70.001564 0 
16451 -72.371323 0 -70.000000 0 -70.001457 0 -70.001541 0 
16452 -72.236702 0 -70.000000 0 -70.001442 0 -70.001518 0 
16453 -72.108559 0 -70.000000 0 -70.001419 0 -70.001503 0 
16454 -71.986664 0 -70.000000 0 -70.001404 0 -70.001480 0 
16455 -71.870804 0 -70.000000 0 -70.001381 0 -70.001457 0 
16456 -71.760750 0 -70.000000 0 -70.001366 0 -70.001442 0 
16457 -71.656288 0 -70.000000 0 -70.001343 0 -70.001419 0 
16458 -71.557213 0 -70.000000 0 -70.001328 0 -70.001404 0 
16459 -71.463318 0 -70.000000 0 -70.001312 0 -70.001381 0 
16460 -71.374382 0 -70.000000 0 -70.001289 0 -70.001366 0 
16461 -71.290222 0 -70.000000 0 -70.001274 0 -70.001343 0 
16462 -71.210617 0 -70.000000 0 -70.001259 0 -70.001328 0 
16463 -71.135391 0 -70.000000 0 -70.001244 0 -70.001312 0 
16464 -71.064346 0 -70.000000 0 -70.001221 0 -70.001289 0 
16465 -70.997299 0 -70.000000 0 -70.001205 0 -70.001274 0 
16466 -70.934059 0 -70.000000 0 -70.001190 0 -70.001259 0 
16467 -70.874451 0 -70.000000 0 -70.001175 0 -70.001244 0 
16468 -70.818314 0 -70.000000 0 -70.001160 0 -70.001221 0 
16469 -70.765472 0 -70.000000 0 -70.001144 0 -70.001205 0 
16470 -70.715759 0 -70.000000 0 -70.001129 0 -70.001190 0 
16471 -70.669029 0 -70.000000 0 -70.001114 0 -70.001175 0 
16472 -70.625114 0 -70.000000 0 -70.001099 0 -70.001160 0 
16473 -70.583885 0 -70.000000 0 -70.001083 0 -70.001144 0 
16474 -70.545181 0 -70.000000 0 -70.001068 0 -70.001129 0 
16475 -70.508888 0 -70.000000 0 -70.001053 0 -70.001114 0 
16476 -70.474854 0 -70.000000 0 -70.001038 0 -70.001099 0 
16477 -70.442970 0 -70.000000 0 -70.001022 0 -70.001083 0 
16478 -70.413109 0 -70.000000 0 -70.001015 0 -70.001068 0 
16479 -70.385147 0 -70.000000 0 -70.000999 0 -70.001053 0 
16480 -70.358994 0 -70.000000 0 -70.000984 0 -70.001038 0 
16481 -70.334526 0 -70.000000 0 -70.000969 0 -70.001022 0 
16482 -70.311661 0 -70.000000 0 -70.000961 0 -70.001015 0 
16483 -70.290283 0 -70.000000 0 -70.000946 0 -70.000999 0 
16484 -70.270317 0 -70.000000 0 -70.000931 0 -70.000984 0 
16485 -70.251671 0 -70.000000 0 -70.000923 0 -70.000969 0 
16486 -70.234268 0 -70.000000 0 -70.000908 0 -70.000961 0 
16487 -70.218033 0 -70.000000 0 -70.000893 0 -70.000946 0 
16488 -70.202881 0 -70.000000 0 -70.000885 0 -70.000931 0 
16489 -70.188751 0 -70.000000 0 -70.000870 0 -70.000923 0 
16490 -70.175583 0 -70.000000 0 -70.000862 0 -70.000908 0 
16491 -70.163307 0 -70.000000 0 -70.000847 0 -70.000893 0 
16492 -70.151871 0 -70.000000 0 -70.000839 0 -70.000885 0 
16493 -70.141212 0 -70.000000 0 -70.000824 0 -70.000870 0 
16494 -70.131287 0 -70.000000 0 -70.000816 0 -70.000862 0 
16495 -70.122047 0 -70.000000 0 -70.000801 0 -70.000847 0 
16496 -67.783447 0 -70.000000 0 -70.000793 0 -70.000839 0 
16497 -56.856434 0 -70.000000 0 -70.000778 0 -70.000824 0 
16498 -51.260487 0 -70.000000 0 -70.000771 0 -70.000816 0 
16499 -45.128922 0 -70.000000 0 -70.000763 0 -70.000801 0 
16500 -7.717504 0 -70.000000 0 -70.000748 0 -70.000793 0 
16501 98.696342 1 -70.000000 0 -70.000740 0 -70.000778 0 
16502 -59.909821 0 -70.000000 0 -70.000732 0 -70.000771 0 
16503 -60.935471 0 -70.000000 0 -70.000717 0 -70.000763 0 
16504 -62.549557 0 -70.000000 0 -70.000710 0 -70.000748 0 
16505 -65.161972 0 -70.000000 0 -70.000702 0 -70.000740 0 
16506 -67.595589 0 -70.000000 0 -70.000694 0 -70.000732 0 
16507 -69.603302 0 -70.000000 0 -70.000679 0 -70.000717 0 
16508 -71.063095 0 -70.000000 0 -70.000671 0 -70.000710 0 
16509 -72.000282 0 -70.000000 0 -70.000664 0 -70.000702 0 
16510 -72.529648 0 -70.000000 0 -70.000656 0 -70.000694 0 
16511 -72.781769 0 -70.000000 0 -70.000648 0 -70.000679 0 
16512 -72.861870 0 -70.000000 0 -70.000641 0 -70.000671 0 
16513 -72.841522 0 -70.000000 0 -70.000626 0 -70.000664 0 
16514 -72.765190 0 -70.000000 0 -70.000618 0 -70.000656 0 
16515 -72.659225 0 -70.000000 0 -70.000610 0 -70.000648 0 
16516 -72.538895 0 -70.000000 0 -70.000603 0 -70.000641 0 
16517 -72.412933 0 -70.000000 0 -70.000595 0 -70.000626 0 
16518 -72.286316 0 -70.000000 0 -70.000587 0 -70.000618 0 
16519 -72.161827 0 -70.000000 0 -70.000580 0 -70.000610 0 
16520 -72.041031 0 -70.000000 0 -70.000572 0 -70.000603 0 
16521 -71.924759 0 -70.000000 0 -70.000565 0 -70.000595 0 
16522 -71.813416 0 -70.000000 0 -70.000557 0 -70.000587 0 
16523 -71.707169 0 -70.000000 0 -70.000549 0 -70.000580 0 
16524 -71.606033 0 -70.000000 0 -70.000542 0 -70.000572 0 
16525 -71.509941 0 -70.000000 0 -70.000534 0 -70.000565 0 
16526 -71.418762 0 -70.000000 0 -70.000526 0 -70.000557 0 
16527 -71.332367 0 -70.000000 0 -70.000519 0 -70.000549 0 
16528 -71.250572 0 -70.000000 0 -70.000511 0 -70.000542 0 
16529 -71.173203 0 -70.000000 0 -70.000504 0 -70.000534 0 
16530 -71.100098 0 -70.000000 0 -70.000496 0 -70.000526 0 
16531 -71.031059 0 -70.000000 0 -70.000496 0 -70.000519 0 
16532 -70.965912 0 -70.000000 0 -70.000488 0 -70.000511 0 
16533 -70.904488 0 -70.000000 0 -70.000481 0 -70.000504 0 
16534 -70.846603 0 -70.000000 0 -70.000473 0 -70.000496 0 
16535 -70.792099 0 -70.000000 0 -70.000465 0 -70.000496 0 
16536 -70.740814 0 -70.000000 0 -70.000458 0 -70.000488 0 
16537 -70.692574 0 -70.000000 0 -70.000450 0 -70.000481 0 
16538 -70.647240 0 -70.000000 0 -70.000450 0 -70.000473 0 
16539 -70.604660 0 -70.000000 0 -70.000443 0 -70.000465 0 
16540 -70.564682 0 -70.000000 0 -70.000435 0 -70.000458 0 
16541 -70.527168 0 -70.000000 0 -70.000427 0 -70.000450 0 
16542 -70.491997 0 -70.000000 0 -70.000427 0 -70.000450 0 
16543 -70.459030 0 -70.000000 0 -70.000420 0 -70.000443 0 
16544 -70.428146 0 -70.000000 0 -70.000412 0 -70.000435 0 
16545 -70.399223 0 -70.000000 0 -70.000404 0 -70.000427 0 
16546 -70.372162 0 -70.000000 0 -70.000404 0 -70.000427 0 
16547 -70.346848 0 -70.000000 0 -70.000397 0 -70.000420 0 
16548 -70.323174 0 -70.000000 0 -70.000389 0 -70.000412 0 
16549 -70.301041 0 -70.000000 0 -70.000389 0 -70.000404 0 
16550 -70.280365 0 -70.000000 0 -70.000381 0 -70.000404 0 
16551 -70.261055 0 -70.000000 0 -70.000374 0 -70.000397 0 
16552 -70.243027 0 -70.000000 0 -70.000374 0 -70.000389 0 
16553 -70.226204 0 -70.000000 0 -70.000366 0 -70.000389 0 
16554 -70.210503 0 -70.000000 0 -70.000359 0 -70.000381 0 
16555 -70.195862 0 -70.000000 0 -70.000359 0 -70.000374 0 
16556 -70.182213 0 -70.000000 0 -70.000351 0 -70.000374 0 
16557 -70.169479 0 -70.000000 0 -70.000343 0 -70.000366 0 
16558 -70.157623 0 -70.000000 0 -70.000343 0 -70.000359 0 
16559 -70.146576 0 -70.000000 0 -70.000336 0 -70.000359 0 
16560 -70.136276 0 -70.000000 0 -70.000336 0 -70.000351 0 
16561 -70.126694 0 -70.000000 0 -70.000328 0 -70.000343 0 
16562 -70.117767 0 -70.000000 0 -70.000320 0 -70.000343 0 
16563 -70.109467 0 -70.000000 0 -70.000320 0 -70.000336 0 
16564 -70.101730 0 -70.000000 0 -70.000313 0 -70.000336 0 
16565 -70.094536 0 -70.000000 0 -70.000313 0 -70.000328 0 
16566 -70.087845 0 -70.000000 0 -70.000305 0 -70.000320 0 
16567 -70.081619 0 -70.000000 0 -70.000305 0 -70.000320 0 
16568 -70.075829 0 -70.000000 0 -70.000298 0 -70.000313 0 
16569 -70.070450 0 -70.000000 0 -70.000298 0 -70.000313 0 
16570 -70.065437 0 -70.000000 0 -70.000290 0 -70.000305 0 
16571 -70.060783 0 -70.000000 0 -70.000282 0 -70.000305 0 
16572 -70.056458 0 -70.000000 0 -70.000282 0 -70.000298 0 
16573 -70.052437 0 -70.000000 0 -70.000275 0 -70.000298 0 
16574 -70.048698 0 -70.000000 0 -70.000275 0 -70.000290 0 
16575 -61.485226 0 -70.000000 0 -70.000267 0 -70.000282 0 
16576 -24.250011 0 -70.000000 0 -70.000267 0 -70.000282 0 
16577 51.453785 1 -70.000000 0 -70.000267 0 -70.000275 0 
16578 -56.528564 0 -70.000000 0 -70.000259 0 -70.000275 0 
16579 -4.990039 0 -70.000000 0 -70.000259 0 -70.000267 0 
16580 172.397858 1 -70.000000 0 -70.000252 0 -70.000267 0 
16581 5.892190 0 -70.000000 0 -70.000252 0 -70.000267 0 
16582 123.089600 1 -70.000000 0 -70.000244 0 -70.000259 0 
16583 -64.206512 0 -70.000000 0 -70.000244 0 -70.000259 0 
16584 -62.781452 0 -70.000000 0 -70.000237 0 -70.000252 0 
16585 -65.926613 0 -70.000000 0 -70.000237 0 -70.000252 0 
16586 -70.046524 0 -70.000000 0 -70.000237 0 -70.000244 0 
16587 -73.121155 0 -70.000000 0 -70.000229 0 -70.000244 0 
16588 -74.923935 0 -70.000000 0 -70.000229 0 -70.000237 0 
16589 -74.593513 0 -70.000000 0 -70.000221 0 -70.000237 0 
16590 -75.021912 0 -70.000000 0 -70.000221 0 -70.000237 0 
16591 -75.466011 0 -70.000000 0 -70.000221 0 -70.000229 0 
16592 -75.535866 0 -70.000000 0 -70.000214 0 -70.000229 0 
16593 -75.426704 0 -70.000000 0 -70.000214 0 -70.000221 0 
16594 -75.238319 0 -70.000000 0 -70.000206 0 -70.000221 0 
16595 -75.018066 0 -70.000000 0 -70.000206 0 -70.000221 0 
16596 -74.787880 0 -70.000000 0 -70.000206 0 -70.000214 0 
16597 -74.557854 0 -70.000000 0 -70.000198 0 -70.000214 0 
16598 -74.332657 0 -70.000000 0 -70.000198 0 -70.000206 0 
16599 -74.114388 0 -70.000000 0 -70.000198 0 -70.000206 0 
16600 -73.903961 0 -70.000000 0 -70.000191 0 -70.000206 0 
16601 -73.701714 0 -70.000000 0 -70.000191 0 -70.000198 8 
16602 -73.507698 0 -70.000000 0 -70.000191 0 -70.000198 0 
16603 -73.321823 0 -70.000000 0 -70.000183 0 -70.000198 0 
16604 -73.143936 0 -70.000000 0 -70.000183 0 -70.000191 0 
16605 -72.973846 0 -70.000000 0 -70.000183 0 -70.000191 0 
16606 -72.811333 0 -70.000000 0 -70.000175 0 -70.000191 0 
16607 -72.656181 0 -70.000000 0 -70.000175 0 -70.000183 0 
16608 -72.508171 0 -70.000000 0 -70.000175 0 -70.000183 0 
16609 -72.367073 0 -70.000000 0 -70.000168 0 -70.000183 0 
16610 -72.232658 0 -70.000000 0 -70.000168 0 -70.000175 0 
16611 -72.104713 0 -70.000000 0 -70.000168 0 -70.000175 0 
16612 -71.983009 0 -70.000000 0 -70.000160 0 -70.000175 0 
16613 -71.867325 0 -70.000000 0 -70.000160 0 -70.000168 0 
16614 -71.757454 0 -70.000000 0 -70.000160 0 -70.000168 0 
16615 -71.653160 0 -70.000000 0 -70.000160 0 -70.000168 0 
16616 -71.554253 0 -70.000000 0 -70.000153 0 -70.000160 0 
16617 -71.460510 0 -70.000000 0 -70.000153 0 -70.000160 0 
16618 -71.371727 0 -70.000000 0 -70.000153 0 -70.000160 0 
16619 -71.287704 0 -70.000000 0 -70.000153 0 -70.000160 0 
16620 -71.208244 0 -70.000000 0 -70.000145 0 -70.000153 0 
16621 -71.133148 0 -70.000000 0 -70.000145 0 -70.000153 0 
16622 -71.062225 0 -70.000000 0 -70.000145 0 -70.000153 0 
16623 -70.995293 0 -70.000000 0 -70.000137 0 -70.000153 0 
16624 -70.932167 0 -70.000000 0 -70.000137 0 -70.000145 0 
16625 -70.872681 0 -70.000000 0 -70.000137 0 -70.000145 0 
16626 -70.816643 0 -70.000000 0 -70.000137 0 -70.000145 0 
16627 -70.763893 0 -70.000000 0 -70.000130 0 -70.000137 0 
16628 -70.714279 0 -70.000000 0 -70.000130 0 -70.000137 0 
16629 -70.667633 0 -70.000000 0 -70.000130 0 -70.000137 0 
16630 -70.623810 0 -70.000000 0 -70.000130 0 -70.000137 0 
16631 -70.582657 0 -70.000000 0 -70.000130 0 -70.000130 0 
16632 -70.544029 0 -70.000000 0 -70.000122 0 -70.000130 0 
16633 -70.507805 0 -70.000000 0 -70.000122 0 -70.000130 0 
16634 -70.473846 0 -70.000000 0 -70.000122 0 -70.000130 0 
16635 -70.442024 0 -70.000000 0 -70.000122 0 -70.000130 0 
16636 -70.412216 0 -70.000000 0 -70.000114 0 -70.000122 0 
16637 -70.384323 0 -70.000000 0 -70.000114 0 -70.000122 0 
16638 -70.358215 0 -70.000000 0 -70.000114 0 -70.000122 0 
16639 -70.333801 0 -70.000000 0 -70.000114 0 -70.000122 0 
16640 -70.310982 0 -70.000000 0 -70.000114 0 -70.000114 0 
16641 -70.289650 0 -70.000000 0 -70.000107 0 -70.000114 0 
16642 -70.269722 0 -70.000000 0 -70.000107 0 -70.000114 0 
16643 -70.251122 0 -70.000000 0 -70.000107 0 -70.000114 0 
16644 -70.233757 0 -70.000000 0 -70.000107 0 -70.000114 0 
16645 -70.217552 0 -70.000000 0 -70.000107 0 -70.000107 0 
16646 -70.202431 0 -70.000000 0 -70.000107 0 -70.000107 0 
16647 -70.188339 0 -70.000000 0 -70.000099 0 -70.000107 0 
16648 -70.175194 0 -70.000000 0 -70.000099 0 -70.000107 0 
16649 -70.162941 0 -70.000000 0 -70.000099 0 -70.000107 0 
16650 -70.151527 0 -70.000000 0 -70.000099 0 -70.000107 0 
16651 -70.140900 0 -70.000000 0 -70.000099 0 -70.000099 0 
16652 -70.130997 0 -70.000000 0 -70.000092 0 -70.000099 0 
16653 -70.121773 0 -70.000000 0 -70.000092 0 -70.000099 0 
16654 -70.113190 0 -70.000000 0 -70.000092 0 -70.000099 0 
16655 -70.105202 0 -70.000000 0 -70.000092 0 -70.000099 0 
16656 -70.097763 0 -70.000000 0 -70.000092 0 -70.000092 0 
16657 -67.650848 0 -70.000000 0 -70.000092 0 -70.000092 0 
16658 -65.986206 0 -70.000000 0 -70.000084 0 -70.000092 0 
16659 -64.189819 0 -70.000000 0 -70.000084 0 -70.000092 0 
16660 -61.407871 0 -70.000000 0 -70.000084 0 -70.000092 0 
16661 -54.615726 0 -70.000000 0 -70.000084 0 -70.000092 0 
16662 -48.353325 0 -70.000000 0 -70.000084 0 -70.000084 0 
16663 -35.182716 0 -70.000000 0 -70.000084 0 -70.000084 0 
16664 0.391114 0 -70.000000 0 -70.000084 0 -70.000084 0 
16665 78.716316 1 -70.000000 0 -70.000076 0 -70.000084 0 
16666 -67.775314 0 -70.000000 0 -70.000076 0 -70.000084 0 
16667 -70.055290 0 -70.000000 0 -70.000076 0 -70.000084 0 
16668 -71.675735 0 -70.000000 0 -70.000076 0 -70.000084 0 
16669 -72.671822 0 -70.000000 0 -70.000076 0 -70.000076 0 
16670 -73.196335 0 -70.000000 0 -70.000076 0 -70.000076 0 
16671 -73.415146 0 -70.000000 0 -70.000076 0 -70.000076 0 
16672 -73.454292 0 -70.000000 0 -70.000069 0 -70.000076 0 
16673 -73.394386 0 -70.000000 0 -70.000069 0 -70.000076 0 
16674 -73.282639 0 -70.000000 0 -70.000069 0 -70.000076 0 
16675 -73.145523 0 -70.000000 0 -70.000069 0 -70.000076 0 
16676 -72.997589 0 -70.000000 0 -70.000069 0 -70.000069 0 
16677 -72.846809 0 -70.000000 0 -70.000069 0 -70.000069 0 
16678 -72.697487 0 -70.000000 0 -70.000069 0 -70.000069 0 
16679 -72.551941 0 -70.000000 0 -70.000069 0 -70.000069 0 
16680 -72.411392 0 -70.000000 0 -70.000069 0 -70.000069 0 
16681 -72.276436 0 -70.000000 0 -70.000061 0 -70.000069 0 
16682 -72.147324 0 -70.000000 0 -70.000061 0 -70.000069 0 
16683 -72.024117 0 -70.000000 0 -70.000061 0 -70.000069 0 
16684 -71.906754 0 -70.000000 0 -70.000061 0 -70.000069 0 
16685 -71.795113 0 -70.000000 0 -70.000061 0 -70.000061 0 
16686 -71.689041 0 -70.000000 0 -70.000061 0 -70.000061 0 
16687 -71.588364 0 -70.000000 0 -70.000061 0 -70.000061 0 
16688 -71.492889 0 -70.000000 0 -70.000061 0 -70.000061 0 
16689 -71.402420 0 -70.000000 0 -70.000061 0 -70.000061 0 
16690 -71.316772 0 -70.000000 0 -70.000053 0 -70.000061 0 
16691 -71.235741 0 -70.000000 0 -70.000053 0 -70.000061 0 
16692 -71.159134 0 -70.000000 0 -70.000053 0 -70.000061 0 
16693 -71.086777 0 -70.000000 0 -70.000053 0 -70.000061 0 
16694 -71.018463 0 -70.000000 0 -70.000053 0 -70.000053 0 
16695 -70.954018 0 -70.000000 0 -70.000053 0 -70.000053 0 
16696 -70.893265 0 -70.000000 0 -70.000053 0 -70.000053 0 
16697 -70.836029 0 -70.000000 0 -70.000053 0 -70.000053 0 
16698 -70.782143 0 -70.000000 0 -70.000053 0 -70.000053 0 
16699 -70.731438 0 -70.000000 0 -70.000053 0 -70.000053 0 
16700 -70.683762 0 -70.000000 0 -70.000046 0 -70.000053 0 
16701 -70.638962 0 -70.000000 0 -70.000046 0 -70.000053 0 
16702 -70.596878 0 -70.000000 0 -70.000046 0 -70.000053 0 
16703 -70.557381 0 -70.000000 0 -70.000046 0 -70.000053 0 
16704 -70.520325 0 -70.000000 0 -70.000046 0 -70.000046 0 
16705 -70.485580 0 -70.000000 0 -70.000046 0 -70.000046 0 
16706 -70.453018 0 -70.000000 0 -70.000046 0 -70.000046 0 
16707 -70.422516 0 -70.000000 0 -70.000046 0 -70.000046 0 
16708 -70.393951 0 -70.000000 0 -70.000046 0 -70.000046 0 
16709 -70.367233 0 -70.000000 0 -70.000046 0 -70.000046 0 
16710 -70.342232 0 -70.000000 0 -70.000046 0 -70.000046 0 
16711 -70.318855 0 -70.000000 0 -70.000046 0 -70.000046 0 
16712 -70.297012 0 -70.000000 0 -70.000038 0 -70.000046 0 
16713 -70.276604 0 -70.000000 0 -70.000038 0 -70.000046 0 
16714 -70.257538 0 -70.000000 0 -70.000038 0 -70.000046 0 
16715 -70.239746 0 -70.000000 0 -70.000038 0 -70.000046 0 
16716 -70.223145 0 -70.000000 0 -70.000038 0 -70.000038 0 
16717 -70.207649 0 -70.000000 0 -70.000038 0 -70.000038 0 
16718 -70.193199 0 -70.000000 0 -70.000038 0 -70.000038 0 
16719 -70.179726 0 -70.000000 0 -70.000038 0 -70.000038 0 
16720 -70.167168 0 -70.000000 0 -70.000038 0 -70.000038 0 
16721 -70.155464 0 -70.000000 0 -70.000038 0 -70.000038 0 
16722 -70.144562 0 -70.000000 0 -70.000038 0 -70.000038 0 
16723 -70.134407 0 -70.000000 0 -70.000038 0 -70.000038 0 
16724 -70.124954 0 -70.000000 0 -70.000038 0 -70.000038 0 
16725 -70.116150 0 -70.000000 0 -70.000038 0 -70.000038 0 
16726 -70.107956 0 -70.000000 0 -70.000038 0 -70.000038 0 
16727 -70.100327 0 -70.000000 0 -70.000031 0 -70.000038 0 
16728 -70.093231 0 -70.000000 0 -70.000031 0 -70.000038 0 
16729 -70.086632 0 -70.000000 0 -70.000031 0 -70.000038 0 
16730 -70.080490 0 -70.000000 0 -70.000031 0 -70.000038 0 
16731 -70.074776 0 -70.000000 0 -70.000031 0 -70.000031 0 
16732 -70.069466 0 -70.000000 0 -70.000031 0 -70.000031 0 
16733 -70.064529 0 -70.000000 0 -70.000031 0 -70.000031 0 
16734 -70.059937 0 -70.000000 0 -70.000031 0 -70.000031 0 
16735 -70.055672 0 -70.000000 0 -70.000031 0 -70.000031 0 
16736 -68.801704 0 -70.000000 0 -70.000031 0 -70.000031 0 
16737 -62.224358 0 -70.000000 0 -70.000031 0 -70.000031 0 
16738 -48.645115 0 -70.000000 0 -70.000031 0 -70.000031 0 
16739 -41.626247 0 -70.000000 0 -70.000031 0 -70.000031 0 
16740 -34.196278 0 -70.000000 0 -70.000031 0 -70.000031 0 
16741 -19.592466 0 -70.000000 0 -70.000031 0 -70.000031 0 
16742 19.826099 0 -70.000000 0 -70.000031 0 -70.000031 0 
16743 195.316116 1 -70.000000 0 -70.000031 0 -70.000031 0 
16744 -15.241517 0 -70.000000 0 -70.000031 0 -70.000031 0 
16745 45.839325 1 -70.000000 0 -70.000023 0 -70.000031 0 
16746 -67.664162 0 -70.000000 0 -70.000023 0 -70.000031 0 
16747 -69.975243 0 -70.000000 0 -70.000023 0 -70.000031 0 
16748 -72.900818 0 -70.000000 0 -70.000023 0 -70.000031 0 
16749 -74.634651 0 -70.000000 0 -70.000023 0 -70.000023 0 
16750 -75.433907 0 -70.000000 0 -70.000023 0 -70.000023 0 
16751 -75.678307 0 -70.000000 0 -70.000023 0 -70.000023 0 
16752 -75.644646 0 -70.000000 0 -70.000023 0 -70.000023 0 
16753 -75.484573 0 -70.000000 0 -70.000023 0 -70.000023 0 
16754 -75.271408 0 -70.000000 0 -70.000023 0 -70.000023 0 
16755 -75.038933 0 -70.000000 0 -70.000023 0 -70.000023 0 
16756 -74.802544 0 -70.000000 0 -70.000023 0 -70.000023 0 
16757 -74.569252 0 -70.000000 0 -70.000023 0 -70.000023 0 
16758 -74.342224 0 -70.000000 0 -70.000023 0 -70.000023 0 
16759 -74.122856 0 -70.000000 0 -70.000023 0 -70.000023 0 
16760 -73.911705 0 -70.000000 0 -70.000023 0 -70.000023 0 
16761 -73.708931 0 -70.000000 0 -70.000023 0 -70.000023 0 
16762 -73.514496 0 -70.000000 0 -70.000023 0 -70.000023 0 
16763 -73.328270 0 -70.000000 0 -70.000023 0 -70.000023 0 
16764 -73.150070 0 -70.000000 0 -70.000023 0 -70.000023 0 
16765 -72.979683 0 -70.000000 0 -70.000023 0 -70.000023 0 
16766 -72.816895 0 -70.000000 0 -70.000023 0 -70.000023 0 
16767 -72.661484 0 -70.000000 0 -70.000023 0 -70.000023 0 
16768 -72.513222 0 -70.000000 0 -70.000023 0 -70.000023 0 
16769 -72.371887 0 -70.000000 0 -70.000023 0 -70.000023 0 
16770 -72.237244 0 -70.000000 0 -70.000015 0 -70.000023 0 
16771 -72.109070 0 -70.000000 0 -70.000015 0 -70.000023 0 
16772 -71.987152 0 -70.000000 0 -70.000015 0 -70.000023 0 
16773 -71.871269 0 -70.000000 0 -70.000015 0 -70.000023 0 
16774 -71.761192 0 -70.000000 0 -70.000015 0 -70.000015 0 
16775 -71.656708 0 -70.000000 0 -70.000015 0 -70.000015 0 
16776 -71.557617 0 -70.000000 0 -70.000015 0 -70.000015 0 
16777 -71.463692 0 -70.000000 0 -70.000015 0 -70.000015 0 
16778 -71.374741 0 -70.000000 0 -70.000015 0 -70.000015 0 
16779 -71.290558 0 -70.000000 0 -70.000015 0 -70.000015 0 
16780 -71.210938 0 -70.000000 0 -70.000015 0 -70.000015 0 
16781 -71.135696 0 -70.000000 0 -70.000015 0 -70.000015 0 
16782 -71.064629 0 -70.000000 0 -70.000015 0 -70.000015 0 
16783 -70.997566 0 -70.000000 0 -70.000015 0 -70.000015 0 
16784 -70.934311 0 -70.000000 0 -70.000015 0 -70.000015 0 
16785 -70.874695 0 -70.000000 0 -70.000015 0 -70.000015 0 
16786 -70.818542 0 -70.000000 0 -70.000015 0 -70.000015 0 
16787 -70.765686 0 -70.000000 0 -70.000015 0 -70.000015 0 
16788 -70.715958 0 -70.000000 0 -70.000015 0 -70.000015 0 
16789 -70.669212 0 -70.000000 0 -70.000015 0 -70.000015 0 
16790 -70.625290 0 -70.000000 0 -70.000015 0 -70.000015 0 
16791 -70.584045 0 -70.000000 0 -70.000015 0 -70.000015 0 
16792 -70.545341 0 -70.000000 0 -70.000015 0 -70.000015 0 
16793 -70.509033 0 -70.000000 0 -70.000015 0 -70.000015 0 
16794 -70.474991 0 -70.000000 0 -70.000015 0 -70.000015 0 
16795 -70.443100 0 -70.000000 0 -70.000015 0 -70.000015 0 
16796 -70.413223 0 -70.000000 0 -70.000015 0 -70.000015 0 
16797 -70.385262 0 -70.000000 0 -70.000015 0 -70.000015 0 
16798 -70.359100 0 -70.000000 0 -70.000015 0 -70.000015 0 
16799 -70.334625 0 -70.000000 0 -70.000015 0 -70.000015 0 
16800 -70.311752 0 -70.000000 0 -70.000015 0 -70.000015 0 
16801 -70.290367 0 -70.000000 0 -70.000015 0 -70.000015 0 
16802 -70.270401 0 -70.000000 0 -70.000015 0 -70.000015 0 
16803 -70.251747 0 -70.000000 0 -70.000015 0 -70.000015 0 
16804 -70.234344 0 -70.000000 0 -70.000015 0 -70.000015 0 
16805 -70.218094 0 -70.000000 0 -70.000015 0 -70.000015 0 
16806 -70.202942 0 -70.000000 0 -70.000015 0 -70.000015 0 
16807 -70.188812 0 -70.000000 0 -70.000008 0 -70.000015 0 
16808 -70.175636 0 -70.000000 0 -70.000008 0 -70.000015 0 
16809 -70.163353 0 -70.000000 0 -70.000008 0 -70.000015 0 
16810 -70.151917 0 -70.000000 0 -70.000008 0 -70.000015 0 
16811 -70.141258 0 -70.000000 0 -70.000008 0 -70.000008 0 
16812 -70.131325 0 -70.000000 0 -70.000008 0 -70.000008 0 
16813 -70.122086 0 -70.000000 0 -70.000008 0 -70.000008 0 
16814 -70.113480 0 -70.000000 0 -70.000008 0 -70.000008 0 
16815 -70.105469 0 -70.000000 0 -70.000008 0 -70.000008 0 
16816 -53.018017 0 -70.000000 0 -70.000008 0 -70.000008 0 
16817 -22.287518 0 -70.000000 0 -70.000008 0 -70.000008 0 
16818 20.611917 0 -70.000000 0 -70.000008 0 -70.000008 0 
16819 200.869064 1 -70.000000 0 -70.000008 0 -70.000008 0 
16820 27.234245 0 -70.000000 0 -70.000008 0 -70.000008 0 
16821 268.751984 1 -70.000000 0 -70.000008 0 -70.000008 0 
16822 -49.042542 0 -70.000000 0 -70.000008 0 -70.000008 0 
16823 -49.527390 0 -70.000000 0 -70.000008 0 -70.000008 0 
16824 -50.224220 0 -70.000000 0 -70.000008 0 -70.000008 0 
16825 -51.228413 0 -70.000000 0 -70.000008 0 -70.000008 0 
16826 -52.659752 0 -70.000000 0 -70.000008 0 -70.000008 0 
16827 -54.646946 0 -70.000000 0 -70.000008 0 -70.000008 0 
