# Next line contains the total soma count (includes inactive):
24876
# Next line contains the total number of reported cells (selected_in_node + parents + children). 11 + 0 + 0 = 11.
11
# Next line contains the soma ids reported:
0 1 2 3 4 5 6 7 8 9 10 
# Next line contains the number of cycles:
1000
#Cycle [SomaId(0)_V SomaId(0)_F]...[SomaId(N)_V SomaId(N)_F] 
# Where F is bit flags: 0 = FIRED_STATE_NOTHING; 1 = FIRED_STATE_REGULAR; 2 = FIRED_STATE_FORCED; 4 = FIRED_STATE_BINARY; 8 = FIRED_STATE_SUPPRESSED.
#Cycle 0_V 0_F 1_V 1_F 2_V 2_F 3_V 3_F 4_V 4_F 5_V 5_F 6_V 6_F 7_V 7_F 8_V 8_F 9_V 9_F 10_V 10_F 
577 -56.290913 0 -53.594849 0 -46.579353 0 -40.541420 0 -51.685848 0 -45.369965 0 -39.932343 0 -41.475143 0 -51.426220 0 -48.305790 0 -51.592117 0 
578 -34.263416 0 -24.156229 0 -22.464111 0 -9.557366 0 -28.779345 0 -25.892542 0 -8.864101 0 -9.244718 0 -27.277071 0 -30.777180 0 -26.885927 0 
579 3.098503 0 36.407848 1 24.380585 0 72.337486 1 4.129693 0 26.206907 0 50.909649 1 72.194466 1 -0.155346 0 10.146994 0 6.388753 0 
580 103.859375 1 -13.563746 0 216.188263 1 -8.421881 0 131.405670 1 267.628387 1 -24.061249 0 2.383319 0 119.545105 1 168.820892 1 125.780205 1 
581 55.455479 1 107.158829 1 35.210159 1 113.537193 1 52.982979 1 173.732727 1 96.923813 1 171.422379 1 94.906693 1 189.885590 1 102.757141 1 
582 -22.054295 0 -18.981863 0 -48.338848 0 -45.274437 0 -58.732670 0 -59.884903 0 -62.198345 0 -49.239620 0 -42.085140 0 -37.372185 0 -19.014717 0 
583 8.820225 0 18.930433 0 -32.364994 0 -39.515755 0 -30.546349 0 -48.000290 0 -18.175955 0 -31.684008 0 -9.745698 0 3.196884 0 57.099194 1 
584 148.475281 1 173.470856 1 21.797762 0 18.902447 0 23.869123 0 -17.932333 0 53.240746 1 15.195365 0 69.932213 1 107.432983 1 -36.132385 0 
585 -34.124458 0 -44.240402 0 187.875946 1 173.290497 1 187.003128 1 39.666924 1 -59.872299 0 147.731461 1 -62.015816 0 -56.168968 0 -21.181126 0 
586 -17.041771 0 -34.750530 0 -64.232094 0 -64.307922 0 -68.256172 0 -68.093056 0 -64.562889 0 -66.324768 0 -66.976151 0 -56.477852 0 8.060695 0 
587 19.281916 0 -20.454382 0 -69.342590 0 -67.485077 0 -72.786865 0 -72.496315 0 -69.171921 0 -71.271721 0 -71.388374 0 -60.732925 0 102.678574 1 
588 147.971451 1 9.820513 0 -73.403221 0 -72.053162 0 -75.669136 0 -75.341026 0 -72.824493 0 -74.785042 0 -74.451981 0 -65.525711 0 -71.031990 0 
589 -71.199959 0 109.293976 1 -75.832359 0 -75.108582 0 -76.991661 0 -76.688034 0 -75.068710 0 -76.616058 0 -76.055771 0 -70.057678 0 -75.506477 0 
590 -75.776131 0 -71.205444 0 -76.882965 0 -76.611687 0 -77.370895 0 -77.104179 0 -76.108696 0 -77.270111 0 -76.652336 0 -73.473244 0 -77.808067 0 
591 -78.086731 0 -75.784920 0 -77.148018 0 -77.108093 0 -77.319748 0 -77.081390 0 -76.425133 0 -77.337509 0 -76.730690 0 -75.450996 0 -78.550758 0 
592 -78.799103 0 -78.095772 0 -77.060883 0 -77.118599 0 -77.099777 0 -76.880493 0 -76.392006 0 -77.163368 0 -76.583344 0 -76.302010 0 -78.573387 0 
593 -78.794434 0 -78.807137 0 -76.834961 0 -76.929756 0 -76.820259 0 -76.614235 0 -76.209183 0 -76.900093 0 -76.346893 0 -76.516396 0 -78.336212 0 
594 -78.539635 0 -78.801582 0 -76.559822 0 -76.667015 0 -76.523994 0 -76.328072 0 -75.967720 0 -76.608429 0 -76.079338 0 -76.435028 0 -78.017296 0 
595 -78.209122 0 -78.546227 0 -76.271271 0 -76.381065 0 -76.227562 0 -76.040108 0 -75.706841 0 -76.312035 0 -75.804703 0 -76.230431 0 -77.678085 0 
596 -77.861282 0 -78.215340 0 -75.983536 0 -76.092033 0 -75.937447 0 -75.757561 0 -75.443214 0 -76.020134 0 -75.532921 0 -75.979156 0 -78.329460 0 
597 -77.515411 0 -77.867226 0 -76.692276 0 -75.807922 0 -75.656120 0 -75.483284 0 -75.183937 0 -75.736305 0 -75.268097 0 -75.713760 0 -77.391296 0 
598 -77.177940 0 -77.521118 0 -75.877304 0 -75.531921 0 -75.384483 0 -75.218369 0 -74.932030 0 -75.461914 0 -75.011902 0 -75.447983 0 -76.840500 0 
599 -76.850960 0 -77.183434 0 -75.373825 0 -75.265221 0 -75.122787 0 -74.963142 0 -74.688698 0 -75.197380 0 -74.764931 0 -75.187637 0 -76.436798 0 
600 -76.535088 0 -76.856262 0 -75.007767 0 -75.008217 0 -74.871002 0 -74.717613 0 -74.454391 0 -74.942757 0 -74.527336 0 -74.935150 0 -76.097992 0 
601 -76.230385 0 -76.540199 0 -74.709473 0 -74.760948 0 -74.628960 0 -74.481667 0 -74.229172 0 -74.697929 0 -74.299049 0 -74.691490 0 -75.792534 0 
602 -75.936707 0 -76.235306 0 -74.448326 0 -74.523285 0 -74.396477 0 -74.255104 0 -74.012970 0 -74.462715 0 -74.079918 0 -74.456963 0 -75.507484 0 
603 -75.653862 0 -75.941444 0 -74.210045 0 -74.295052 0 -74.173325 0 -74.037704 0 -73.805611 0 -74.236885 0 -73.869743 0 -74.231590 0 -75.237221 0 
604 -75.381592 0 -75.658424 0 -73.987663 0 -74.076027 0 -73.959259 0 -73.829247 0 -73.606888 0 -74.020218 0 -73.668304 0 -74.015259 0 -74.979141 0 
605 -75.119675 0 -75.385986 0 -73.777657 0 -73.865982 0 -73.754059 0 -73.629486 0 -73.416580 0 -73.812477 0 -73.475365 0 -73.807785 0 -74.731949 0 
606 -74.867836 0 -75.123894 0 -73.578110 0 -73.664680 0 -73.557472 0 -73.438194 0 -73.234467 0 -73.613426 0 -73.290703 0 -73.608963 0 -74.494911 0 
607 -74.625847 0 -74.871895 0 -73.387939 0 -73.471886 0 -73.369263 0 -73.255135 0 -73.060310 0 -73.422821 0 -73.114067 0 -73.418564 0 -74.267548 0 
608 -74.393448 0 -74.629745 0 -73.206459 0 -73.287369 0 -73.189194 0 -73.080063 0 -72.893890 0 -73.240425 0 -72.945244 0 -73.236359 0 -74.049507 0 
609 -74.170395 0 -74.397186 0 -73.033188 0 -73.110878 0 -73.017029 0 -72.912750 0 -72.734955 0 -73.066002 0 -72.783989 0 -73.062126 0 -73.840485 0 
610 -73.956444 0 -74.173981 0 -72.867783 0 -72.942192 0 -72.852539 0 -72.752968 0 -72.583290 0 -72.899315 0 -72.630066 0 -72.895615 0 -73.640213 0 
611 -73.751350 0 -73.959885 0 -72.709923 0 -72.781075 0 -72.695488 0 -72.600471 0 -72.438667 0 -72.740135 0 -72.483261 0 -72.736610 0 -73.448448 0 
612 -73.554871 0 -73.754646 0 -72.559341 0 -72.627289 0 -72.545639 0 -72.455040 0 -72.300842 0 -72.588234 0 -72.343323 0 -72.584869 0 -73.264931 0 
613 -73.366768 0 -73.558029 0 -72.415794 0 -72.480606 0 -72.402779 0 -72.316437 0 -72.169601 0 -72.443375 0 -72.210045 0 -72.440163 0 -73.089417 0 
614 -73.186813 0 -73.369797 0 -72.279030 0 -72.340797 0 -72.266655 0 -72.184448 0 -72.044716 0 -72.305328 0 -72.083191 0 -72.302269 0 -72.921684 0 
615 -73.014755 0 -67.219704 0 -72.148827 0 -64.247643 0 -72.137062 0 -65.888840 0 -71.925972 0 -67.993866 0 -71.962547 0 -65.990959 0 -72.561493 0 
616 -71.450363 0 -57.327400 0 -66.844948 0 -46.024586 0 -66.233772 0 -41.467140 0 -64.243141 0 -42.796799 0 -64.087883 0 -38.022823 0 -66.709900 0 
617 -65.453835 0 -8.039987 0 -55.014099 0 10.329056 0 -34.397972 0 20.961090 0 -40.519932 0 1.971986 0 -43.806221 0 5.175202 0 -48.574295 0 
618 -40.164692 0 100.304443 1 -25.327234 0 149.106979 1 -2.176949 0 204.592834 1 -19.948677 0 122.623199 1 -22.929712 0 139.049835 1 -30.642414 0 
619 -6.404952 0 -9.129807 0 32.648163 1 -8.024231 0 101.246918 1 -23.238724 0 54.350315 1 -19.621058 0 40.908714 1 -6.847946 0 18.979530 0 
620 93.171013 1 111.129425 1 -10.598963 0 164.237946 1 -21.772228 0 122.546944 1 -5.287148 0 163.631516 1 -12.846939 0 173.211029 1 199.425903 1 
621 76.695007 1 189.689499 1 102.766380 1 152.185349 1 87.201180 1 186.259323 1 129.174271 1 156.211319 1 112.815994 1 141.945145 1 110.247047 1 
622 -24.681244 0 40.441525 1 -17.374319 0 18.571085 0 -24.660925 0 22.402355 0 -20.614365 0 21.231760 0 -18.408327 0 52.810886 1 -23.689304 0 
623 53.577244 1 -25.173553 0 67.205116 1 174.926529 1 21.788107 0 179.564285 1 30.360117 1 190.452576 1 38.412773 1 -32.990158 0 34.020760 1 
624 -60.090191 0 18.778843 0 -56.014126 0 -51.147827 0 167.681824 1 -51.120712 0 -54.071144 0 -39.070271 0 -61.991600 0 -1.398691 0 -60.264877 0 
625 -41.072227 0 157.006241 1 -46.129715 0 -52.610825 0 -56.398373 0 -54.545624 0 -51.621815 0 -30.057985 0 -45.000450 0 77.512512 1 -41.439091 0 
626 -34.743813 0 -71.977875 0 -43.558243 0 -56.543831 0 -60.925228 0 -59.144772 0 -54.085518 0 -14.887616 0 -39.650875 0 -71.742638 0 -35.579205 0 
627 -24.138926 0 -77.010262 0 -41.097382 0 -61.571987 0 -66.007767 0 -64.624504 0 -57.406467 0 24.609854 0 -33.907825 0 -76.639618 0 -26.034960 0 
628 0.496914 0 -79.333199 0 -36.603596 0 -67.129082 0 -70.738838 0 -70.064392 0 -61.523579 0 170.491333 1 -22.229246 0 -78.963806 0 -4.372152 0 
629 75.027763 1 -79.894470 0 -27.826155 0 -72.094505 0 -74.185776 0 -74.256775 0 -66.027924 0 -71.991302 0 5.530633 0 -79.572350 0 58.244091 1 
630 -70.883041 0 -79.769684 0 -8.407160 0 -75.448318 0 -76.071472 0 -76.618210 0 -70.174873 0 -77.031349 0 93.357811 1 -79.482674 0 -70.972046 0 
631 -75.266426 0 -79.441856 0 45.451237 1 -77.076073 0 -76.809090 0 -77.536278 0 -73.248985 0 -79.354095 0 -70.808258 0 -79.175484 0 -75.409981 0 
632 -77.558075 0 -79.063889 0 -70.668404 0 -77.587730 0 -76.940239 0 -77.696960 0 -75.033127 0 -79.912628 0 -75.145554 0 -78.810867 0 -77.707787 0 
633 -78.326797 0 -78.680115 0 -74.918938 0 -77.578659 0 -76.806870 0 -77.544930 0 -75.821754 0 -79.785873 0 -77.431511 0 -78.437332 0 -78.461052 0 
634 -78.373955 0 -78.303429 0 -77.192978 0 -77.366180 0 -76.569878 0 -77.279274 0 -76.037155 0 -79.456902 0 -78.212982 0 -78.069542 0 -78.493523 0 
635 -78.152992 0 -77.937584 0 -77.997673 0 -77.082573 0 -76.296768 0 -76.977531 0 -75.975754 0 -79.078201 0 -78.272568 0 -77.711960 0 -78.262810 0 
636 -77.844795 0 -77.583603 0 -78.080650 0 -76.778603 0 -76.014961 0 -76.668869 0 -75.793404 0 -78.693855 0 -78.059937 0 -77.365891 0 -77.948151 0 
637 -77.513550 0 -77.241638 0 -77.883987 0 -76.473473 0 -75.735596 0 -76.364243 0 -75.562569 0 -78.316666 0 -77.757301 0 -77.031593 0 -77.612114 0 
638 -77.181549 0 -76.911575 0 -77.592041 0 -76.174484 0 -75.463181 0 -76.067787 0 -75.315529 0 -77.950356 0 -77.430161 0 -76.708984 0 -77.276131 0 
639 -76.856598 0 -76.593185 0 -77.272797 0 -75.884407 0 -75.199524 0 -75.781013 0 -75.066505 0 -77.595932 0 -77.101570 0 -76.397873 0 -76.947594 0 
640 -76.541412 0 -76.286232 0 -76.950722 0 -75.604195 0 -74.945259 0 -75.504395 0 -74.821777 0 -77.253540 0 -76.779671 0 -76.098007 0 -76.629044 0 
641 -76.236855 0 -75.990440 0 -76.634644 0 -75.334129 0 -74.700546 0 -75.237991 0 -74.584106 0 -76.923058 0 -76.467339 0 -75.809151 0 -76.321259 0 
642 -75.943108 0 -75.705566 0 -76.327751 0 -75.074181 0 -74.465332 0 -74.981674 0 -74.354645 0 -76.604256 0 -76.165520 0 -75.531036 0 -76.024399 0 
643 -75.660088 0 -75.431343 0 -76.031113 0 -74.824188 0 -74.239456 0 -74.735260 0 -74.133820 0 -76.296898 0 -75.874420 0 -75.263412 0 -75.738350 0 
644 -75.387627 0 -75.167511 0 -75.745033 0 -74.583954 0 -74.022720 0 -74.498535 0 -73.921715 0 -76.000725 0 -75.593979 0 -75.006020 0 -75.462929 0 
645 -75.125488 0 -74.913818 0 -75.469460 0 -74.353249 0 -73.814888 0 -74.271248 0 -73.718254 0 -75.715462 0 -75.324013 0 -74.758606 0 -75.197914 0 
646 -74.873436 0 -74.670013 0 -75.204239 0 -74.131836 0 -73.615746 0 -74.053169 0 -73.523285 0 -75.440865 0 -75.064316 0 -74.520927 0 -74.943062 0 
647 -74.631226 0 -74.435852 0 -74.949158 0 -73.919472 0 -73.425041 0 -73.844055 0 -73.336601 0 -75.176666 0 -74.814644 0 -74.292732 0 -74.698112 0 
648 -74.398613 0 -74.211082 0 -74.703987 0 -73.715927 0 -73.242554 0 -73.643669 0 -73.157990 0 -74.922623 0 -74.574753 0 -74.073769 0 -74.462837 0 
649 -74.175354 0 -73.995461 0 -74.468483 0 -73.520950 0 -73.068031 0 -73.451775 0 -72.987221 0 -74.678474 0 -74.344398 0 -73.863800 0 -74.236977 0 
650 -73.961197 0 -73.788742 0 -74.242401 0 -73.334312 0 -72.901260 0 -73.268120 0 -72.824081 0 -74.443977 0 -74.123337 0 -73.662582 0 -74.020294 0 
651 -73.755905 0 -73.590683 0 -74.025497 0 -73.155769 0 -72.741997 0 -73.092476 0 -72.668335 0 -74.218880 0 -73.911324 0 -73.469879 0 -73.812546 0 
652 -73.559235 0 -73.401047 0 -73.817528 0 -72.985085 0 -72.590004 0 -72.924614 0 -72.519753 0 -74.002937 0 -73.708115 0 -73.285439 0 -73.613487 0 
653 -73.370949 0 -73.219597 0 -73.618256 0 -72.822037 0 -72.445061 0 -72.764290 0 -72.378098 0 -73.795906 0 -73.513474 0 -73.109039 0 -73.422874 0 
654 -73.190804 0 -73.046089 0 -73.427444 0 -72.666374 0 -72.306938 0 -72.211273 0 -72.243156 0 -69.417549 0 -73.327156 0 -72.940430 0 -73.240471 0 
655 -72.418571 0 -66.300301 0 -72.844841 0 -63.147877 0 -71.375404 0 -53.683914 0 -69.514702 0 -53.403679 0 -72.948921 0 -58.039391 0 -73.066048 0 
656 -65.909256 0 -34.538151 0 -63.648945 0 1.774926 0 -65.347046 0 26.961479 0 -62.267235 0 19.182495 0 -66.872932 0 8.538940 0 -66.909363 0 
657 -46.696789 0 61.647541 1 -37.912262 0 154.287430 1 -44.554054 0 255.854156 1 -44.815151 0 225.866119 1 -43.544724 0 194.591873 1 -46.374264 0 
658 -37.669159 0 -5.631589 0 -16.305363 0 -30.829807 0 -35.026093 0 -31.975784 0 -29.099033 0 -39.621796 0 -25.173082 0 -30.352743 0 -31.758745 0 
659 -18.589346 0 99.466225 1 32.795307 1 34.953396 1 -7.351282 0 57.753777 1 2.197771 0 23.920244 0 5.200176 0 48.633575 1 -11.519134 0 
660 37.376141 1 18.596024 0 -49.689529 0 40.761421 1 73.893799 1 65.616386 1 109.497643 1 310.661865 1 116.177986 1 50.040039 1 57.246044 1 
661 72.422142 1 262.780060 1 -24.783916 0 174.100357 1 17.150089 0 164.302063 1 46.830410 1 216.189987 1 64.347710 1 213.855530 1 88.200340 1 
662 -53.810966 0 30.084856 1 14.116614 0 8.652834 0 152.057404 1 1.010961 0 -66.096107 0 6.214490 0 -49.244179 0 -19.715740 0 -54.279179 0 
663 -54.444397 0 -19.125387 0 134.111343 1 157.969040 1 -65.345642 0 97.799721 1 -63.919273 0 119.013878 1 -44.075813 0 29.063166 0 -55.135757 0 
664 -47.219982 0 20.471640 0 -63.588844 0 -71.728409 0 -65.512054 0 -71.800186 0 -61.832470 0 -71.579346 0 -35.575500 0 190.920853 1 -50.183777 0 
665 -46.554203 0 152.146759 1 -68.124535 0 -76.617126 0 -69.522072 0 -76.730499 0 -65.666023 0 -76.381035 0 -25.337061 0 -71.954216 0 -51.206593 0 
666 -45.442593 0 -72.093803 0 -71.911568 0 -78.941254 0 -72.596466 0 -79.054771 0 -69.212975 0 -78.703583 0 -1.990881 0 -76.973076 0 -52.664871 0 
667 -43.572037 0 -77.192101 0 -74.404396 0 -79.552620 0 -74.473885 0 -79.651855 0 -71.949669 0 -79.344208 0 66.894897 1 -79.296333 0 -54.689137 0 
668 -40.336842 0 -79.512886 0 -75.667953 0 -79.465103 0 -75.370056 0 -79.553490 0 -73.680008 0 -79.279556 0 -70.395523 0 -79.862404 0 -57.372791 0 
669 -34.434769 0 -80.050453 0 -76.127243 0 -79.159203 0 -75.666641 0 -79.241135 0 -74.567108 0 -78.987411 0 -74.474487 0 -79.741096 0 -60.688484 0 
670 -22.612127 0 -79.908791 0 -76.171944 0 -78.795418 0 -75.657715 0 -78.873184 0 -74.910255 0 -78.632545 0 -76.720451 0 -79.415298 0 -64.391624 0 
671 5.240663 0 -79.571236 0 -76.029915 0 -78.422516 0 -75.508492 0 -78.497093 0 -74.956062 0 -78.266418 0 -77.567947 0 -79.038635 0 -68.003197 0 
672 92.953773 1 -79.186974 0 -75.810730 0 -78.055275 0 -75.299652 0 -78.127098 0 -74.854485 0 -77.905006 0 -77.697060 0 -78.655869 0 -70.980766 0 
673 -70.167152 0 -78.798332 0 -75.563202 0 -77.698204 0 -75.068542 0 -77.767471 0 -74.684700 0 -77.553322 0 -77.532936 0 -78.280060 0 -73.012642 0 
674 -74.100243 0 -78.417374 0 -75.308640 0 -77.352615 0 -74.832161 0 -77.419449 0 -74.486084 0 -77.212860 0 -77.263062 0 -77.915039 0 -74.150505 0 
675 -76.317703 0 -78.047546 0 -75.056313 0 -77.018784 0 -74.598259 0 -77.083252 0 -74.277763 0 -76.883987 0 -76.960098 0 -77.561844 0 -74.657768 0 
676 -77.198204 0 -77.689735 0 -74.810249 0 -76.696632 0 -74.370346 0 -76.758804 0 -74.069031 0 -76.566666 0 -76.651337 0 -77.220642 0 -74.797897 0 
677 -77.366249 0 -77.344070 0 -74.572174 0 -76.385963 0 -74.149979 0 -76.445900 0 -73.864342 0 -76.260696 0 -76.347054 0 -76.891319 0 -74.747627 0 
678 -77.230751 0 -77.010391 0 -74.342758 0 -76.086540 0 -73.937782 0 -76.144287 0 -73.665833 0 -75.965858 0 -76.051109 0 -76.573662 0 -74.605568 0 
679 -76.980644 0 -76.688477 0 -74.122192 0 -75.798111 0 -73.733955 0 -75.853722 0 -73.474480 0 -75.681900 0 -75.764900 0 -76.267410 0 -74.422318 0 
680 -76.692268 0 -76.378082 0 -73.910454 0 -75.520409 0 -73.538483 0 -75.573936 0 -73.290672 0 -75.408569 0 -75.488861 0 -75.972313 0 -74.222961 0 
681 -76.395332 0 -76.078934 0 -73.707397 0 -75.253181 0 -73.351234 0 -75.304688 0 -73.114502 0 -75.145607 0 -75.223038 0 -75.688110 0 -74.019852 0 
682 -76.101425 0 -75.790771 0 -73.512856 0 -74.996185 0 -73.172035 0 -75.045708 0 -72.945923 0 -74.892769 0 -74.967293 0 -75.414543 0 -73.819023 0 
683 -75.815033 0 -75.513344 0 -73.326599 0 -74.749161 0 -73.000679 0 -74.796745 0 -72.784782 0 -74.649796 0 -74.721443 0 -75.151352 0 -73.623413 0 
684 -75.537872 0 -75.246391 0 -73.148415 0 -74.511856 0 -72.836945 0 -74.557556 0 -72.630920 0 -74.416435 0 -74.485260 0 -74.898285 0 -73.434418 0 
685 -75.270538 0 -74.989655 0 -72.978065 0 -74.284019 0 -72.680626 0 -74.327888 0 -72.484116 0 -74.192451 0 -74.258507 0 -74.655098 0 -73.252647 0 
686 -75.013138 0 -74.742882 0 -72.815338 0 -74.065414 0 -72.531471 0 -74.107498 0 -72.344177 0 -73.977592 0 -74.040955 0 -74.421524 0 -73.078323 0 
687 -74.765572 0 -74.505821 0 -72.659988 0 -73.855789 0 -72.389275 0 -73.896133 0 -72.210876 0 -73.771622 0 -73.832344 0 -74.197334 0 -72.911453 0 
688 -74.527679 0 -74.278236 0 -72.511787 0 -73.654915 0 -72.253807 0 -73.693558 0 -72.083992 0 -73.574287 0 -73.632454 0 -73.982277 0 -72.751938 0 
689 -74.299248 0 -74.059868 0 -72.370514 0 -73.462532 0 -72.124832 0 -73.499535 0 -71.963318 0 -73.385353 0 -73.441032 0 -73.776108 0 -72.599617 0 
690 -74.080040 0 -73.850471 0 -72.235931 0 -73.278412 0 -72.002144 0 -73.313820 0 -71.848618 0 -73.204582 0 -73.257843 0 -73.578583 0 -72.454292 0 
691 -73.869820 0 -73.649811 0 -72.107826 0 -73.102318 0 -71.885506 0 -73.136169 0 -71.739693 0 -73.031738 0 -73.082657 0 -73.389465 0 -72.315773 0 
692 -73.668350 0 -73.457649 0 -71.985970 0 -72.934013 0 -71.774712 0 -72.966362 0 -71.636314 0 -72.866592 0 -72.915222 0 -73.208519 0 -72.183846 0 
693 -73.475403 0 -73.273743 0 -71.870140 0 -72.773262 0 -71.669540 0 -72.804146 0 -71.538277 0 -72.708900 0 -72.755325 0 -73.035500 0 -72.058281 0 
694 -73.290726 0 -73.097855 0 -71.760117 0 -72.619835 0 -71.569778 0 -72.649307 0 -71.445381 0 -72.558434 0 -72.602722 0 -72.870178 0 -71.938873 0 
695 -73.114098 0 -72.929749 0 -71.655693 0 -72.473503 0 -71.475220 0 -70.511597 0 -71.357407 0 -68.434967 0 -72.457184 0 -68.732323 0 -67.825401 0 
696 -66.945267 0 -62.799191 0 -63.576649 0 -56.354027 0 -63.405655 0 -45.167728 0 -53.334156 0 -33.639923 0 -48.408485 0 -43.950699 0 -48.989719 0 
697 -50.600872 0 -24.853285 0 -37.180054 0 -25.459896 0 -36.983578 0 -5.040116 0 -19.194895 0 11.166123 0 -22.303032 0 -1.020202 0 -28.976223 0 
698 -31.760380 0 39.501873 1 -7.965686 0 28.113747 0 -17.480648 0 81.082718 1 22.784222 0 129.740097 1 14.142518 0 80.582626 1 -2.206859 0 
699 -2.916873 0 -54.009811 0 57.814049 1 210.297867 1 29.399469 0 -46.100479 0 172.490768 1 -42.059566 0 131.542435 1 -48.199005 0 74.594398 1 
700 75.865929 1 -10.927465 0 -39.736511 0 -9.133578 0 232.668884 1 51.781448 1 -7.568524 0 64.716568 1 3.920027 0 56.700806 1 -10.120518 0 
701 7.582667 0 148.124512 1 35.633331 1 152.849518 1 5.675463 0 68.648148 1 110.485718 1 30.600464 1 157.808456 1 56.519718 1 97.633698 1 
702 157.244308 1 -15.677040 0 -30.420568 0 -25.383162 0 129.880020 1 -43.946262 0 -50.892750 0 -62.017559 0 -65.107124 0 -69.960770 0 -58.423740 0 
703 -65.650131 0 28.039562 0 -13.696810 0 -2.250971 0 -69.409775 0 -41.903389 0 -52.390797 0 -64.970085 0 -69.433952 0 -73.760239 0 -62.256474 0 
704 -69.955292 0 189.754318 1 30.018932 1 65.868652 1 -72.844154 0 -36.205353 0 -54.481647 0 -69.653542 0 -72.792702 0 -75.947922 0 -66.326218 0 
705 -73.200104 0 -70.443268 0 -69.936089 0 -68.535316 0 -74.933144 0 -25.130968 0 -57.268093 0 -73.276688 0 -72.847321 0 -76.855804 0 -69.995773 0 
706 -73.115356 0 -72.562462 0 -71.729462 0 -71.265869 0 -73.911079 0 0.056103 0 -58.733185 0 -73.436211 0 -74.703499 0 -75.069099 0 -72.710892 0 
707 -74.887230 0 -75.693977 0 -72.737190 0 -74.969231 0 -73.205032 0 73.545601 1 -62.371742 0 -75.332710 0 -73.574654 0 -76.040253 0 -72.338829 0 
708 -75.683342 0 -77.154549 0 -75.155113 0 -76.887680 0 -74.643562 0 -70.818565 0 -66.210213 0 -76.152298 0 -74.802109 0 -76.328651 0 -73.963493 0 
709 -75.910881 0 -77.582291 0 -76.282860 0 -77.555656 0 -75.278427 0 -75.162231 0 -69.676155 0 -76.361679 0 -75.310036 0 -76.287476 0 -74.762497 0 
710 -75.860046 0 -77.539978 0 -76.628242 0 -77.611694 0 -75.450676 0 -77.448997 0 -72.275597 0 -76.284477 0 -75.418365 0 -76.104469 0 -75.047432 0 
711 -75.685822 0 -77.316132 0 -76.598419 0 -77.422920 0 -75.392242 0 -78.228729 0 -73.870140 0 -76.086121 0 -75.331139 0 -75.865593 0 -75.058800 0 
712 -75.461266 0 -77.029495 0 -76.410431 0 -77.146805 0 -75.228210 0 -78.286591 0 -74.659912 0 -75.841080 0 -75.155464 0 -75.608162 0 -74.937469 0 
713 -75.219315 0 -76.725571 0 -76.161636 0 -76.844231 0 -75.019508 0 -78.072807 0 -74.946144 0 -75.581490 0 -74.943077 0 -75.348183 0 -74.756096 0 
714 -74.974686 0 -76.421623 0 -75.893173 0 -76.538208 0 -74.794731 0 -77.769394 0 -74.962288 0 -75.321121 0 -74.718239 0 -75.092552 0 -74.550232 0 
715 -74.733925 0 -76.124237 0 -75.622200 0 -76.237473 0 -74.567162 0 -77.441689 0 -74.846199 0 -75.065872 0 -74.492241 0 -74.844208 0 -74.336998 0 
716 -74.499931 0 -75.835884 0 -75.355888 0 -75.945328 0 -74.342964 0 -77.112617 0 -74.669640 0 -74.818253 0 -74.270340 0 -74.604347 0 -74.124588 0 
717 -74.273964 0 -75.557442 0 -75.097198 0 -75.662956 0 -74.124985 0 -76.790298 0 -74.468071 0 -74.579262 0 -74.054977 0 -74.373421 0 -73.916916 0 
718 -74.056488 0 -75.289124 0 -74.847328 0 -75.390724 0 -73.914497 0 -76.477577 0 -74.258690 0 -74.349258 0 -73.847198 0 -74.151489 0 -73.715828 0 
719 -73.847618 0 -75.030891 0 -74.606689 0 -75.128624 0 -73.712006 0 -76.175369 0 -74.049812 0 -74.128273 0 -73.647446 0 -73.938484 0 -73.522141 0 
720 -73.647285 0 -74.782578 0 -74.375328 0 -74.876526 0 -73.517662 0 -75.883904 0 -73.845444 0 -73.916199 0 -73.455803 0 -73.734222 0 -73.336151 0 
721 -73.455345 0 -74.543983 0 -74.153145 0 -74.634239 0 -73.331421 0 -75.603111 0 -73.647476 0 -73.712868 0 -73.272202 0 -73.538521 0 -73.157921 0 
722 -73.271599 0 -74.314880 0 -73.939980 0 -74.401520 0 -73.153145 0 -75.332802 0 -73.456764 0 -73.518066 0 -73.096512 0 -73.351151 0 -72.987373 0 
723 -73.095840 0 -74.095024 0 -73.735611 0 -74.178154 0 -72.982666 0 -75.072769 0 -73.273651 0 -73.331573 0 -72.928543 0 -73.171890 0 -72.824341 0 
724 -72.927841 0 -73.884186 0 -73.539825 0 -73.963890 0 -72.819763 0 -74.822762 0 -73.098190 0 -73.153160 0 -72.768082 0 -73.000496 0 -72.668655 0 
725 -72.767380 0 -73.682114 0 -73.352379 0 -73.758484 0 -72.664238 0 -74.582550 0 -72.930305 0 -72.982605 0 -72.614914 0 -72.836754 0 -72.520096 0 
726 -72.614235 0 -73.488579 0 -73.173058 0 -73.561707 0 -72.515854 0 -74.351883 0 -72.769867 0 -72.819664 0 -72.468826 0 -72.680428 0 -72.378456 0 
727 -72.468163 0 -73.303337 0 -73.001610 0 -73.373314 0 -72.374397 0 -74.130516 0 -72.616676 0 -72.664116 0 -72.329582 0 -72.531281 0 -72.243507 0 
728 -72.328941 0 -73.126144 0 -72.837814 0 -73.193069 0 -72.239639 0 -73.918213 0 -72.470535 0 -72.515724 0 -72.196968 0 -72.389084 0 -72.115044 0 
